Date,Price
2020-04-15,6887.554907833
2020-04-16,6718.7999502834
2020-04-17,7166.5828171387
2020-04-18,7065.0823890422
2020-04-19,7277.1405855631
2020-04-20,7185.87030343
2020-04-21,6856.1464345446
2020-04-22,6904.4757726979
2020-04-23,7118.3887479246
2020-04-24,7562.0328317455
2020-04-25,7497.8617638281
2020-04-26,7542.3034007032
2020-04-27,7624.8537859232
2020-04-28,7776.5075425684
2020-04-29,7761.7587840758
2020-04-30,8773.1064879583
2020-05-01,8767.6726233679
2020-05-02,8853.7744840141
2020-05-03,8963.057557797
2020-05-04,8904.713816537
2020-05-05,8887.5058925872
2020-05-06,8978.2835871237
2020-05-07,9371.6842727917
2020-05-08,9900.678866615
2020-05-09,9917.2484143422
2020-05-10,9617.5181949278
2020-05-11,8786.655181651
2020-05-12,8608.125245038
2020-05-13,8815.2312449023
2020-05-14,9330.986484701
2020-05-15,9757.2965855933
2020-05-16,9362.6355569661
2020-05-17,9418.9185505051
2020-05-18,9684.7019593528
2020-05-19,9723.6801504531
2020-05-20,9719.4808544776
2020-05-21,9540.8865665842
2020-05-22,9141.150637421
2020-05-23,9192.8451358053
2020-05-24,9220.0758874664
2020-05-25,9048.7151191611
2020-05-26,8905.7816045384
2020-05-27,8835.7272240409
2020-05-28,9112.9791755927
2020-05-29,9507.5246646633
2020-05-30,9425.2818691896
2020-05-31,9688.324390372
2020-06-01,9427.6700841394
2020-06-02,10268.5819847333
2020-06-03,9516.1354430882
2020-06-04,9667.0607542595
2020-06-05,9811.367094602
2020-06-06,9659.6612981892
2020-06-07,9677.0509945125
2020-06-08,9737.458558786
2020-06-09,9791.9278997681
2020-06-10,9786.1420204782
2020-06-11,9874.967047524
2020-06-12,9260.8326409877
2020-06-13,9464.2280968215
2020-06-14,9458.6597544046
2020-06-15,9351.9537280097
2020-06-16,9441.7689955465
2020-06-17,9510.6606372934
2020-06-18,9457.6270744096
2020-06-19,9398.6420936216
2020-06-20,9279.7607651662
2020-06-21,9353.0781961865
2020-06-22,9289.104491444
2020-06-23,9680.9471278957
2020-06-24,9609.6802455253
2020-06-25,9311.1363183171
2020-06-26,9252.6333717662
2020-06-27,9171.7320857653
2020-06-28,9022.1537680028
2020-06-29,9101.8500573564
2020-06-30,9188.0613754617
2020-07-01,9148.4448585576
2020-07-02,9236.3167704303
2020-07-03,9097.7973663897
2020-07-04,9094.3245610188
2020-07-05,9124.653534398
2020-07-06,9055.4644825162
2020-07-07,9278.8056370407
2020-07-08,9244.4158145353
2020-07-09,9471.7599734203
2020-07-10,9236.1432537083
2020-07-11,9243.1752591504
2020-07-12,9229.85975494
2020-07-13,9286.737042085
2020-07-14,9238.9937548587
2020-07-15,9260.4709801845
2020-07-16,9211.0264328947
2020-07-17,9133.7778303426
2020-07-18,9160.4105914881
2020-07-19,9176.6863901004
2020-07-20,9190.2715341962
2020-07-21,9172.5883325719
2020-07-22,9395.0644458829
2020-07-23,9530.7908853474
2020-07-24,9617.3778613786
2020-07-25,9568.9747259614
2020-07-26,9708.9491400965
2020-07-27,9938.9512228609
2020-07-28,11187.7797269617
2020-07-29,10939.6701415471
2020-07-30,11284.4589868467
2020-07-31,11118.918412434
2020-08-01,11373.3172566418
2020-08-02,11766.7482970949
2020-08-03,11139.0983803526
2020-08-04,11261.8063317402
2020-08-05,11228.0263240165
2020-08-06,11653.4075855619
2020-08-07,11796.8173649898
2020-08-08,11639.9354101265
2020-08-09,11744.9120755023
2020-08-10,11673.1232375366
2020-08-11,11832.2273081293
2020-08-12,11340.5823406437
2020-08-13,11549.5463143706
2020-08-14,11752.1686562261
2020-08-15,11783.2834112599
2020-08-16,11895.6269498904
2020-08-17,11896.9471701861
2020-08-18,12399.1118846619
2020-08-19,12071.738909085
2020-08-20,11749.8295087584
2020-08-21,11833.8973486966
2020-08-22,11583.1389426341
2020-08-23,11674.6243539052
2020-08-24,11666.4101222366
2020-08-25,11744.0126966495
2020-08-26,11378.7260298071
2020-08-27,11458.8225964867
2020-08-28,11302.1209644988
2020-08-29,11482.2256865058
2020-08-30,11515.0444306934
2020-08-31,11657.0039342288
2020-09-01,11678.3732554192
2020-09-02,11964.2086724627
2020-09-03,11427.7026049712
2020-09-04,10712.9206460713
2020-09-05,10563.896938616
2020-09-06,10042.8548543675
2020-09-07,10207.6050029603
2020-09-08,10381.7761069335
2020-09-09,10043.1964412914
2020-09-10,10268.460915747
2020-09-11,10341.0159838502
2020-09-12,10380.5395972283
2020-09-13,10436.3654083593
2020-09-14,10313.06857949
2020-09-15,10680.2975611652
2020-09-16,10829.5053071986
2020-09-17,11033.3835264817
2020-09-18,10937.1112591004
2020-09-19,10933.9311623986
2020-09-20,11048.8792781597
2020-09-21,10852.9101389415
2020-09-22,10526.2028872017
2020-09-23,10531.1645626345
2020-09-24,10260.0330124118
2020-09-25,10672.956808056
2020-09-26,10729.0696074184
2020-09-27,10741.4764675217
2020-09-28,10752.3454497531
2020-09-29,10863.0657239052
2020-09-30,10764.2843707196
2020-10-01,10741.5795494951
2020-10-02,10626.6009564965
2020-10-03,10567.330195233
2020-10-04,10555.0286787811
2020-10-05,10660.6111826447
2020-10-06,10756.4045849204
2020-10-07,10589.6263935253
2020-10-08,10645.7547867781
2020-10-09,10897.5954315054
2020-10-10,11052.3950836712
2020-10-11,11360.8527168674
2020-10-12,11334.0267420322
2020-10-13,11666.2117003214
2020-10-14,11443.7327918222
2020-10-15,11395.54736637
2020-10-16,11504.5490067109
2020-10-17,11355.1604394509
2020-10-18,11358.7063796297
2020-10-19,11471.002547787
2020-10-20,11776.5929973295
2020-10-21,11936.3629133377
2020-10-22,13102.9344615485
2020-10-23,13140.669284056
2020-10-24,12933.8235654933
2020-10-25,13081.6725594906
2020-10-26,13008.4532577537
2020-10-27,13033.5242700816
2020-10-28,13721.2822248459
2020-10-29,13282.2603479223
2020-10-30,13467.7317828145
2020-10-31,13573.7105031536
2020-11-01,13891.2168331626
2020-11-02,13730.1973109361
2020-11-03,13633.6982168925
2020-11-04,13832.9384097683
2020-11-05,14163.9768155039
2020-11-06,15424.527676687
2020-11-07,15540.5965908122
2020-11-08,14783.9816785334
2020-11-09,15500.3342547421
2020-11-10,15283.7801387338
2020-11-11,15374.0443857602
2020-11-12,15820.4952410758
2020-11-13,16253.3102719418
2020-11-14,16347.0449203531
2020-11-15,15991.833024404
2020-11-16,15918.0801281116
2020-11-17,16752.0029899638
2020-11-18,17593.4864149334
2020-11-19,17834.6365337098
2020-11-20,17954.8580090953
2020-11-21,18612.870672181
2020-11-22,18591.8566047532
2020-11-23,18629.995537256
2020-11-24,18469.2004694785
2020-11-25,19045.7364656531
2020-11-26,18746.9348067039
2020-11-27,17187.4062763281
2020-11-28,17023.9614000906
2020-11-29,17814.7802784355
2020-11-30,18114.4143492772
2020-12-01,19382.3605858664
2020-12-02,18980.9774501247
2020-12-03,19184.8978477411
2020-12-04,19464.5317045601
2020-12-05,18813.1247602864
2020-12-06,19045.0202725986
2020-12-07,19113.9333950879
2020-12-08,19107.5997953098
2020-12-09,18682.4578332067
2020-12-10,18543.0070492215
2020-12-11,18359.4766003421
2020-12-12,18137.3193746116
2020-12-13,18882.2601710641
2020-12-14,19060.2769012786
2020-12-15,19251.2240047093
2020-12-16,19443.4763528278
2020-12-17,21310.6562622307
2020-12-18,22895.9762375501
2020-12-19,23008.7762567449
2020-12-20,23890.8226488694
2020-12-21,23537.3698908908
2020-12-22,23177.2709979948
2020-12-23,23433.9807581397
2020-12-24,23224.4541378534
2020-12-25,23623.8855332302
2020-12-26,24581.0061712681
2020-12-27,26381.2962329223
2020-12-28,26389.2902649448
2020-12-29,26718.0294634041
2020-12-30,26975.7295645207
2020-12-31,28768.8362075267
2021-01-01,29111.5215671239
2021-01-02,29333.6051206224
2021-01-03,32154.1673632745
2021-01-04,33002.5364270397
2021-01-05,31431.6122797216
2021-01-06,34433.6065138377
2021-01-07,36275.7563476709
2021-01-08,39713.5078567171
2021-01-09,40519.4485975339
2021-01-10,40258.923988658
2021-01-11,38709.7653748751
2021-01-12,34409.6423752223
2021-01-13,34214.6102620504
2021-01-14,37017.0075034547
2021-01-15,38435.8635146613
2021-01-16,36751.5849736892
2021-01-17,36016.7796059422
2021-01-18,36375.8113792618
2021-01-19,36346.6095022257
2021-01-20,36577.5196463886
2021-01-21,35004.5326268831
2021-01-22,30606.1826756533
2021-01-23,33368.3659318948
2021-01-24,32070.0974252022
2021-01-25,32285.726132437
2021-01-26,32500.2559626891
2021-01-27,32324.5556507343
2021-01-28,30534.9993730199
2021-01-29,33408.2183373915
2021-01-30,34842.5573931247
2021-01-31,34622.3732315285
2021-02-01,33087.3698645166
2021-02-02,33613.320764309
2021-02-03,35632.9019515192
2021-02-04,37397.426364087
2021-02-05,37256.2521108726
2021-02-06,37851.5965900821
2021-02-07,40302.7997928393
2021-02-08,38461.6814033048
2021-02-09,44716.6854690563
2021-02-10,46674.851688109
2021-02-11,45237.475689253
2021-02-12,47500.8975242038
2021-02-13,47884.1828622953
2021-02-14,47005.1906488965
2021-02-15,49151.167576322
2021-02-16,48125.9921954072
2021-02-17,48840.4144745814
2021-02-18,52165.3025552208
2021-02-19,51728.5087967282
2021-02-20,55719.2043616996
2021-02-21,54801.6486439949
2021-02-22,57128.6426064698
2021-02-23,54181.9146491937
2021-02-24,48172.8774769266
2021-02-25,48745.4329843392
2021-02-26,48291.4120833455
2021-02-27,45752.1149194059
2021-02-28,46642.6060765784
2021-03-01,45092.8065726007
2021-03-02,49248.914013312
2021-03-03,47900.7768783279
2021-03-04,50811.855174443
2021-03-05,48259.4870766621
2021-03-06,49149.7308288371
2021-03-07,48879.1519041557
2021-03-08,50594.6985745107
2021-03-09,51503.2581321815
2021-03-10,54458.0378114244
2021-03-11,56915.1739350527
2021-03-12,57636.7579619661
2021-03-13,57306.166262989
2021-03-14,60743.0418249111
2021-03-15,60197.9019918003
2021-03-16,56300.3341086303
2021-03-17,56639.7839496711
2021-03-18,58567.2837810578
2021-03-19,57983.094743574
2021-03-20,58451.7314659458
2021-03-21,58593.6024540601
2021-03-22,57796.4673712199
2021-03-23,54329.3586346314
2021-03-24,54794.2977137099
2021-03-25,52787.7455257516
2021-03-26,52173.8679802456
2021-03-27,54483.0457323
2021-03-28,56234.3561050027
2021-03-29,55343.9258153269
2021-03-30,57627.6792491031
2021-03-31,58734.4754337222
2021-04-01,58724.6645166272
2021-04-02,58984.6129299288
2021-04-03,58821.6269944414
2021-04-04,57517.7987731414
2021-04-05,58177.4027637323
2021-04-06,58843.5595402095
2021-04-07,58040.1876018833
2021-04-08,56508.9428638801
2021-04-09,57880.9056838598
2021-04-10,58171.9090187021
2021-04-11,59295.950044014
2021-04-12,59822.9016774304
2021-04-13,59853.1972422704
2021-04-14,63223.8843907858
2021-04-15,62926.5571759009
2021-04-16,63346.7890351052
2021-04-17,61965.7825980957
2021-04-18,60574.4447282273
2021-04-19,56850.8301656893
2021-04-20,56224.1015877117
2021-04-21,56608.7697483925
2021-04-22,54144.4274760563
2021-04-23,51965.0595594061
2021-04-24,50669.1443821756
2021-04-25,50733.7695036374
2021-04-26,48542.9522029844
2021-04-27,53558.7078446195
2021-04-28,55123.8619814166
2021-04-29,54591.5153255436
2021-04-30,53260.2953411529
2021-05-01,57302.6464240813
2021-05-02,57677.9752218988
2021-05-03,56427.0431250152
2021-05-04,57255.3068375553
2021-05-05,53658.8431208163
2021-05-06,57252.7021845011
2021-05-07,56583.8498791665
2021-05-08,57107.1206718864
2021-05-09,58788.2096789273
2021-05-10,58102.1914262342
2021-05-11,55715.5466512869
2021-05-12,56573.5554719043
2021-05-13,52147.8211869823
2021-05-14,49764.1320815975
2021-05-15,50032.6931367648
2021-05-16,47885.6252547166
2021-05-17,45604.6157536131
2021-05-18,43144.4712908603
2021-05-19,43196.046480024
2021-05-20,39439.2376354523
2021-05-21,39756.0898485374
2021-05-22,36921.767807956
2021-05-23,37490.9418875959
2021-05-24,34259.5484158699
2021-05-25,38085.7893606212
2021-05-26,38290.4485281751
2021-05-27,38915.0048285955
2021-05-28,38717.7692199163
2021-05-29,34898.0087195578
2021-05-30,34535.5224675641
2021-05-31,35749.6556921411
2021-06-01,36929.476739811
2021-06-02,36419.749500682
2021-06-03,37422.5714552122
2021-06-04,38958.4927796292
2021-06-05,37190.1013513708
2021-06-06,34981.3806930972
2021-06-07,35335.6791986413
2021-06-08,34016.5653405018
2021-06-09,33504.2566126633
2021-06-10,37127.1897203816
2021-06-11,36715.04710304
2021-06-12,37341.5894340145
2021-06-13,35655.1644510507
2021-06-14,38894.5562650593
2021-06-15,40162.3200731352
2021-06-16,40173.1950493749
2021-06-17,38557.4792131489
2021-06-18,37722.0201846323
2021-06-19,35520.4510340379
2021-06-20,35656.3047370809
2021-06-21,35681.1339563608
2021-06-22,31659.5417297556
2021-06-23,32404.3303562163
2021-06-24,33532.2578458143
2021-06-25,34718.4749293386
2021-06-26,31622.0893153533
2021-06-27,31739.2902105947
2021-06-28,34213.0127375045
2021-06-29,34365.1857826949
2021-06-30,35945.7868568673
2021-07-01,34855.6445146116
2021-07-02,33533.501912144
2021-07-03,33526.8533346477
2021-07-04,34404.9270592463
2021-07-05,35601.8654730442
2021-07-06,34096.8942798999
2021-07-07,34047.5476174538
2021-07-08,34206.4945283022
2021-07-09,32579.6678801167
2021-07-10,33994.6769889245
2021-07-11,33543.7018359338
2021-07-12,34382.6506905734
2021-07-13,33032.377732484
2021-07-14,32544.8449079965
2021-07-15,33003.8129221625
2021-07-16,31783.1713494959
2021-07-17,31596.2943832539
2021-07-18,31640.9181268351
2021-07-19,31537.8051899688
2021-07-20,30940.287284016
2021-07-21,29608.5972534683
2021-07-22,32014.4360338924
2021-07-23,32203.365637698
2021-07-24,33117.7514622222
2021-07-25,34014.618359001
2021-07-26,34574.6706609269
2021-07-27,37114.296623684
2021-07-28,38963.9228573588
2021-07-29,39917.4493693983
2021-07-30,39810.5179710787
2021-07-31,41157.1548333704
2021-08-01,41869.5525073286
2021-08-02,40263.3447558017
2021-08-03,39412.7164694588
2021-08-04,38368.1740116807
2021-08-05,39831.0439131361
2021-08-06,40902.4755758971
2021-08-07,42608.5449779186
2021-08-08,44095.7444936184
2021-08-09,44294.3073003631
2021-08-10,45990.9100659209
2021-08-11,45576.8888796456
2021-08-12,45793.3189343198
2021-08-13,44078.7606726794
2021-08-14,47654.7290217295
2021-08-15,47004.3574605738
2021-08-16,47144.8425669765
2021-08-17,46181.7308236455
2021-08-18,44887.242787396
2021-08-19,44811.6341259938
2021-08-20,46395.7966955439
2021-08-21,49061.8477206986
2021-08-22,49270.1971888247
2021-08-23,48971.6118950591
2021-08-24,49593.0819585242
2021-08-25,48190.9520532483
2021-08-26,48907.532780895
2021-08-27,47329.1497202528
2021-08-28,49033.3253960668
2021-08-29,48768.1900865186
2021-08-30,49184.2085094963
2021-08-31,47663.0225010837
2021-09-01,46919.5115547238
2021-09-02,48487.0111894478
2021-09-03,49725.5321344857
2021-09-04,49709.6119943395
2021-09-05,49999.5555785934
2021-09-06,51693.8093980837
2021-09-07,52506.6856474836
2021-09-08,46897.6014767488
2021-09-09,46769.3143912238
2021-09-10,46404.3644810189
2021-09-11,44720.7555501364
2021-09-12,45253.1306247943
2021-09-13,45510.5632493806
2021-09-14,45097.7972175205
2021-09-15,47039.9499311245
2021-09-16,48125.1187838539
2021-09-17,47648.5019876625
2021-09-18,47305.8053910167
2021-09-19,48020.7563261237
2021-09-20,47128.9351774728
2021-09-21,43831.2147681773
2021-09-22,41139.2628512418
2021-09-23,43478.4711118564
2021-09-24,44755.5719298924
2021-09-25,42877.955600024
2021-09-26,42771.9279978397
2021-09-27,43572.0848860775
2021-09-28,43136.5805125988
2021-09-29,41734.5711192498
2021-09-30,41412.6147362048
2021-10-01,43718.377746744
2021-10-02,47797.7040332651
2021-10-03,48083.4372555603
2021-10-04,48085.0479809108
2021-10-05,48794.2102381457
2021-10-06,51459.0928209095
2021-10-07,55029.8743189991
2021-10-08,53770.2770584066
2021-10-09,54203.2983143898
2021-10-10,54854.8764569752
2021-10-11,54712.7211663833
2021-10-12,57284.9213859839
2021-10-13,56304.2388376736
2021-10-14,57517.1244758226
2021-10-15,57559.064442077
2021-10-16,61273.805275885
2021-10-17,60744.9849380446
2021-10-18,60965.4654336171
2021-10-19,61707.4813118213
2021-10-20,63901.0730802098
2021-10-21,65972.8631297649
2021-10-22,62603.5750699116
2021-10-23,60689.2382648626
2021-10-24,61124.3471256221
2021-10-25,60936.1508514192
2021-10-26,63004.3811146675
2021-10-27,60399.73493255
2021-10-28,58602.202535179
2021-10-29,60619.2669441898
2021-10-30,62302.7050917453
2021-10-31,61342.6015513088
2021-11-01,61374.2783733446
2021-11-02,61200.2257518147
2021-11-03,62970.05
2021-11-04,61452.23
2021-11-05,61125.68
2021-11-06,61527.48
2021-11-07,61469.9736759241
2021-11-08,62924.5218587533
2021-11-09,67633.6477198272
2021-11-10,67292.1376135341
2021-11-11,64859.7741287459
2021-11-12,65199.1668865076
2021-11-13,64036.8988591028
2021-11-14,64395.8899511052
2021-11-15,64657.4241123745
2021-11-16,63758.4301710367
2021-11-17,60716.0985332752
2021-11-18,60049.9203165624
2021-11-19,56936.5161702604
2021-11-20,57896.1666026817
2021-11-21,59756.0241513224
2021-11-22,59023.2597994198
2021-11-23,56713.2580633293
2021-11-24,57653.9868291741
2021-11-25,57055.5833445542
2021-11-26,58890.5283352408
2021-11-27,54304.1281952988
2021-11-28,54877.4753465285
2021-11-29,57303.185972
2021-11-30,57834.357549
2021-12-01,56973.182042
2021-12-02,57237.271634
2021-12-03,56524.829562
2021-12-04,53694.69
2021-12-05,49266.12
2021-12-06,49455.282036
2021-12-07,50564.3
2021-12-08,50638.162863
2021-12-09,50512.038512
2021-12-10,47594.381934
2021-12-11,47162.32405
2021-12-12,49353.419314
2021-12-13,50103.541821
2021-12-14,46732.738495
2021-12-15,48386.307184
2021-12-16,48881.3
2021-12-17,47641.297379
2021-12-18,46177.88798
2021-12-19,46859.394278
2021-12-20,46688.4
2021-12-21,46910.249593
2021-12-22,48921.134112
2021-12-23,48610.619112
2021-12-24,50807
2021-12-25,50834.3
2021-12-26,50430.073507
2021-12-27,50792.036921
2021-12-28,50696.80216
2021-12-29,47535.309698
2021-12-30,46471.23
2021-12-31,47128.468155
2022-01-01,46208.210437
2022-01-02,47739.420026
2022-01-03,47317.947964
2022-01-04,46434.508081
2022-01-05,45837.130344
2022-01-06,43428.699545
2022-01-07,43107.257821
2022-01-08,41534.350712
2022-01-09,41687.227593
2022-01-10,41861.803632
2022-01-11,41838.40628
2022-01-12,42737.637061
2022-01-13,43921.81
2022-01-14,42558.937409
2022-01-15,43090.200356
2022-01-16,43104.686581
2022-01-17,43102.957367
2022-01-18,42223.860989
2022-01-19,42374.851714
2022-01-20,41684.390662
2022-01-21,40716.680726
2022-01-22,36485.436798
2022-01-23,35071.804446
2022-01-24,36285.926944
2022-01-25,36699.614179
2022-01-26,36971.571269
2022-01-27,36827.674589
2022-01-28,37197.821249
2022-01-29,37748.36
2022-01-30,38176.097725
2022-01-31,37928.575488
2022-02-01,38499.876388
2022-02-02,38722.518519
2022-02-03,36923.5
2022-02-04,37303.9
2022-02-05,41586.856262
2022-02-06,41420.436241
2022-02-07,43840.285156
2022-02-08,44118.445313
2022-02-09,44338.796875
2022-02-10,43565.113281
2022-02-11,42407.9375
2022-02-12,42244.46875
2022-02-13,42197.515625
2022-02-14,42586.917969
2022-02-15,44575.203125
2022-02-16,43961.859375
2022-02-17,40538.011719
2022-02-18,40030.976563
2022-02-19,40122.15625
2022-02-20,38431.378906
2022-02-21,37075.28125
2022-02-22,38286.027344
2022-02-23,37296.570313
2022-02-24,38332.609375
2022-02-25,39214.21875
2022-02-26,39105.148438
2022-02-27,37709.785156
2022-02-28,43193.234375
2022-03-01,44354.636719
2022-03-02,43924.117188
2022-03-03,42451.789063
2022-03-04,39137.605469
2022-03-05,39400.585938
2022-03-06,38419.984375
2022-03-07,38062.039063
2022-03-08,38737.269531
2022-03-09,41982.925781
2022-03-10,39437.460938
2022-03-11,38794.972656
2022-03-12,38904.011719
2022-03-13,37849.664063
2022-03-14,39666.753906
2022-03-15,39338.785156
2022-03-16,41143.929688
2022-03-17,40951.378906
2022-03-18,41801.15625
2022-03-19,42190.652344
2022-03-20,41247.824219
2022-03-21,41077.996094
2022-03-22,42358.808594
2022-03-23,42892.957031
2022-03-24,43960.933594
2022-03-25,44348.730469
2022-03-26,44500.828125
2022-03-27,46820.492188
2022-03-28,47128.003906
2022-03-29,47465.730469
2022-03-30,47062.664063
2022-03-31,45538.675781
2022-04-01,46281.644531
2022-04-02,45868.949219
2022-04-03,46453.566406
2022-04-04,46622.675781
2022-04-05,45555.992188
2022-04-06,43206.738281
2022-04-07,43503.847656
2022-04-08,42287.664063
2022-04-09,42782.136719
2022-04-10,42207.671875
2022-04-11,39521.902344
2022-04-12,40127.183594
2022-04-13,41166.730469
2022-04-14,39935.515625
2022-04-15,40553.464844
2022-04-16,40424.484375
2022-04-17,39716.953125
2022-04-18,40826.214844
2022-04-19,41502.75
2022-04-20,41374.378906
2022-04-21,40527.363281
2022-04-22,39740.320313
2022-04-23,39486.730469
2022-04-24,39469.292969
2022-04-25,40458.308594
2022-04-26,38117.460938
2022-04-27,39241.121094
2022-04-28,39773.828125
2022-04-29,38609.824219
2022-04-30,37714.875
2022-05-01,38469.09375
2022-05-02,38529.328125
2022-05-03,37750.453125
2022-05-04,39698.371094
2022-05-05,36575.140625
2022-05-06,36040.921875
2022-05-07,35501.953125
2022-05-08,34059.265625
2022-05-09,30296.953125
2022-05-10,31022.90625
2022-05-11,28936.355469
2022-05-12,29047.751953
2022-05-13,29283.103516
2022-05-14,30101.265625
2022-05-15,31305.113281
2022-05-16,29862.917969
2022-05-17,30425.857422
2022-05-18,28720.271484
2022-05-19,30314.333984
2022-05-20,29200.740234
2022-05-21,29432.226563
2022-05-22,30323.722656
2022-05-23,29098.910156
2022-05-24,29655.585938
2022-05-25,29562.361328
2022-05-26,29267.224609
2022-05-27,28627.574219
2022-05-28,28814.900391
2022-05-29,29445.957031
2022-05-30,31726.390625
2022-05-31,31792.310547
2022-06-01,29799.080078
2022-06-02,30467.488281
2022-06-03,29704.390625
2022-06-04,29832.914063
2022-06-05,29906.662109
2022-06-06,31370.671875
2022-06-07,31155.478516
2022-06-08,30214.355469
2022-06-09,30111.998047
2022-06-10,29083.804688
2022-06-11,28360.810547
2022-06-12,26762.648438
2022-06-13,22487.388672
2022-06-14,22206.792969
2022-06-15,22572.839844
2022-06-16,20381.650391
2022-06-17,20471.482422
2022-06-18,19017.642578
2022-06-19,20553.271484
2022-06-20,20599.537109
2022-06-21,20710.597656
2022-06-22,19987.029297
2022-06-23,21085.876953
2022-06-24,21231.65625
2022-06-25,21502.337891
2022-06-26,21027.294922
2022-06-27,20735.478516
2022-06-28,20280.634766
2022-06-29,20104.023438
2022-06-30,19784.726563
2022-07-01,19269.367188
2022-07-02,19242.255859
2022-07-03,19297.076172
2022-07-04,20231.261719
2022-07-05,20190.115234
2022-07-06,20548.246094
2022-07-07,21637.587891
2022-07-08,21731.117188
2022-07-09,21592.207031
2022-07-10,20860.449219
2022-07-11,19970.556641
2022-07-12,19323.914063
2022-07-13,20212.074219
2022-07-14,20569.919922
2022-07-15,20836.328125
2022-07-16,21190.316406
2022-07-17,20779.34375
2022-07-18,22485.689453
2022-07-19,23389.433594
2022-07-20,23231.732422
2022-07-21,23164.628906
2022-07-22,22714.978516
2022-07-23,22465.478516
2022-07-24,22609.164063
2022-07-25,21361.701172
2022-07-26,21239.753906
2022-07-27,22930.548828
2022-07-28,23843.886719
2022-07-29,23804.632813
2022-07-30,23656.207031
2022-07-31,23336.896484
2022-08-01,23314.199219
2022-08-02,22978.117188
2022-08-03,22846.507813
2022-08-04,22630.957031
2022-08-05,23289.314453
2022-08-06,22961.279297
2022-08-07,23175.890625
2022-08-08,23809.486328
2022-08-09,23164.318359
2022-08-10,23947.642578
2022-08-11,23957.529297
2022-08-12,24402.818359
2022-08-13,24424.068359
2022-08-14,24319.333984
2022-08-15,24136.972656
2022-08-16,23883.291016
2022-08-17,23335.998047
2022-08-18,23212.738281
2022-08-19,20877.552734
2022-08-20,21166.060547
2022-08-21,21534.121094
2022-08-22,21398.908203
2022-08-23,21528.087891
2022-08-24,21395.019531
2022-08-25,21600.904297
2022-08-26,20260.019531
2022-08-27,20041.738281
2022-08-28,19616.814453
2022-08-29,20297.994141
2022-08-30,19796.808594
2022-08-31,20049.763672
2022-09-01,20127.140625
2022-09-02,19969.771484
2022-09-03,19832.087891
2022-09-04,19986.712891
2022-09-05,19812.371094
2022-09-06,18837.667969
2022-09-07,19290.324219
2022-09-08,19329.833984
2022-09-09,21381.152344
2022-09-10,21680.539063
2022-09-11,21769.255859
2022-09-12,22370.449219
2022-09-13,20296.707031
2022-09-14,20241.089844
2022-09-15,19701.210938
2022-09-16,19772.583984
2022-09-17,20127.576172
2022-09-18,19419.505859
2022-09-19,19544.128906
2022-09-20,18890.789063
2022-09-21,18547.400391
2022-09-22,19413.550781
2022-09-23,19297.638672
2022-09-24,18937.011719
2022-09-25,18802.097656
2022-09-26,19222.671875
2022-09-27,19110.546875
2022-09-28,19426.720703
2022-09-29,19573.050781
2022-09-30,19431.789063
2022-10-01,19312.095703
2022-10-02,19044.107422
2022-10-03,19623.580078
2022-10-04,20336.84375
2022-10-05,20160.716797
2022-10-06,19955.443359
2022-10-07,19546.849609
2022-10-08,19416.568359
2022-10-09,19446.425781
2022-10-10,19141.484375
2022-10-11,19051.417969
2022-10-12,19157.445313
2022-10-13,19382.904297
2022-10-14,19185.65625
2022-10-15,19067.634766
2022-10-16,19268.09375
2022-10-17,19550.757813
2022-10-18,19334.416016
2022-10-19,19139.535156
2022-10-20,19053.740234
2022-10-21,19172.46875
2022-10-22,19208.189453
2022-10-23,19567.007813
2022-10-24,19345.572266
2022-10-25,20095.857422
2022-10-26,20770.441406
2022-10-27,20285.835938
2022-10-28,20595.351563
2022-10-29,20818.476563
2022-10-30,20635.603516
2022-10-31,20495.773438
2022-11-01,20485.273438
2022-11-02,20159.503906
2022-11-03,20209.988281
2022-11-04,21147.230469
2022-11-05,21282.691406
2022-11-06,20926.486328
2022-11-07,20602.816406
2022-11-08,18541.271484
2022-11-09,15880.780273
2022-11-10,17586.771484
2022-11-11,17034.292969
2022-11-12,16799.185547
2022-11-13,16353.365234
2022-11-14,16618.199219
2022-11-15,16884.613281
2022-11-16,16669.439453
2022-11-17,16687.517578
2022-11-18,16697.777344
2022-11-19,16711.546875
2022-11-20,16291.832031
2022-11-21,15787.28418
2022-11-22,16189.769531
2022-11-23,16610.707031
2022-11-24,16604.464844
2022-11-25,16521.841797
2022-11-26,16464.28125
2022-11-27,16444.626953
2022-11-28,16217.322266
2022-11-29,16444.982422
2022-11-30,17168.566406
2022-12-01,16967.132813
2022-12-02,17088.660156
2022-12-03,16908.236328
2022-12-04,17130.486328
2022-12-05,16974.826172
2022-12-06,17089.503906
2022-12-07,16848.126953
2022-12-08,17233.474609
2022-12-09,17133.152344
2022-12-10,17128.724609
2022-12-11,17104.193359
2022-12-12,17206.4375
2022-12-13,17781.318359
2022-12-14,17815.650391
2022-12-15,17364.865234
2022-12-16,16647.484375
2022-12-17,16795.091797
2022-12-18,16757.976563
2022-12-19,16439.679688
2022-12-20,16906.304688
2022-12-21,16817.535156
2022-12-22,16830.341797
2022-12-23,16796.953125
2022-12-24,16847.755859
2022-12-25,16841.986328
2022-12-26,16919.804688
2022-12-27,16717.173828
2022-12-28,16552.572266
2022-12-29,16642.341797
2022-12-30,16602.585938
2022-12-31,16547.496094
2023-01-01,16625.080078
